Name,Impact_factor,Journal,PDF,Url,Date_published,Date_added,Title
"2018-Current Updates from the Long-Standing Phage Research Centers in Georgia, Poland, and Russia_Miedzybrodzki_Springer International Publishing",,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2018-Current%20Updates%20from%20the%20Long-Standing%20Phage%20Research%20Centers%20in%20Georgia%2C%20Poland%2C%20and%20Russia_Miedzybrodzki_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_31-1,2018-01-01,2020-10-16,"Current Updates from the Long-Standing Phage Research Centers in Georgia, Poland, and Russia"
2017-Clinical Trials of Bacteriophage Therapeutics_McCallin_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2017-Clinical%20Trials%20of%20Bacteriophage%20Therapeutics_McCallin_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_38-1,2017-01-01,2020-10-16,Clinical Trials of Bacteriophage Therapeutics
2020-Introduction to Bacteriophages_Harper_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Introduction%20to%20Bacteriophages_Harper_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_48-2,2020-01-01,2020-10-16,Introduction to Bacteriophages
2018-Bacteriophage Manufacturing - From Early Twentieth-Century Processes to Current GMP_Regulski_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2018-Bacteriophage%20Manufacturing%20-%20From%20Early%20Twentieth-Century%20Processes%20to%20Current%20GMP_Regulski_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_25-1,2018-01-01,2020-10-16,Bacteriophage Manufacturing: From Early Twentieth-Century Processes to Current GMP
2019-Isolation of Bacteriophages_van Charante_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2019-Isolation%20of%20Bacteriophages_van%20Charante_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_14-1,2019-01-01,2020-10-16,Isolation of Bacteriophages
2018-Bacteriophage Pharmacology and Immunology_Dabrowska_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2018-Bacteriophage%20Pharmacology%20and%20Immunology_Dabrowska_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_9-1,2018-01-01,2020-10-16,Bacteriophage Pharmacology and Immunology
"2020-Temperate Phages, Prophages, and Lysogeny_Los_Springer International Publishing",,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Temperate%20Phages%2C%20Prophages%2C%20and%20Lysogeny_Los_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_3-1,2020-01-01,2020-10-16,"Temperate Phages, Prophages, and Lysogeny"
2019-Phage Therapy Collaboration and Compassionate Use_Sacher_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2019-Phage%20Therapy%20Collaboration%20and%20Compassionate%20Use_Sacher_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_50-2,2019-01-01,2020-10-16,Phage Therapy Collaboration and Compassionate Use
2018-Bacteriophage Utilization in Animal Hygiene_Klopatek_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2018-Bacteriophage%20Utilization%20in%20Animal%20Hygiene_Klopatek_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_30-1,2018-01-01,2020-10-16,Bacteriophage Utilization in Animal Hygiene
2020-Intellectual Property Issues for Bacteriophages_MacLean_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Intellectual%20Property%20Issues%20for%20Bacteriophages_MacLean_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_23-1,2020-01-01,2020-10-16,Intellectual Property Issues for Bacteriophages
2018-Crop Use of Bacteriophages_Jones_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2018-Crop%20Use%20of%20Bacteriophages_Jones_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_28-1,2018-01-01,2020-10-16,Crop Use of Bacteriophages
2018-Bacteriophages in Nanotechnology - History and Future_Hyman_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2018-Bacteriophages%20in%20Nanotechnology%20-%20History%20and%20Future_Hyman_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_22-1,2018-01-01,2020-10-16,Bacteriophages in Nanotechnology: History and Future
2018-Detection of Bacteriophages - Phage Plaques_Abedon_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2018-Detection%20of%20Bacteriophages%20-%20Phage%20Plaques_Abedon_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_16-1,2018-01-01,2020-10-16,Detection of Bacteriophages: Phage Plaques
2020-Phage Infection and Lysis_Dennehy_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Phage%20Infection%20and%20Lysis_Dennehy_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_53-1,2020-01-01,2020-10-16,Phage Infection and Lysis
2019-Structure and Function of Bacteriophages_Sanz-Gaitero_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2019-Structure%20and%20Function%20of%20Bacteriophages_Sanz-Gaitero_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_1-1,2019-01-01,2020-10-16,Structure and Function of Bacteriophages
2019-The Use of Bacteriophages in Veterinary Therapy_Atterbury_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2019-The%20Use%20of%20Bacteriophages%20in%20Veterinary%20Therapy_Atterbury_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_32-1,2019-01-01,2020-10-16,The Use of Bacteriophages in Veterinary Therapy
2019-Detection of Bacteriophages - Statistical Aspects of Plaque Assay_Abedon_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2019-Detection%20of%20Bacteriophages%20-%20Statistical%20Aspects%20of%20Plaque%20Assay_Abedon_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_17-1,2019-01-01,2020-10-16,Detection of Bacteriophages: Statistical Aspects of Plaque Assay
2017-The Discovery of Bacteriophages and the Historical Context_Summers_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2017-The%20Discovery%20of%20Bacteriophages%20and%20the%20Historical%20Context_Summers_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_11-1,2017-01-01,2020-10-16,The Discovery of Bacteriophages and the Historical Context
2020-Food Safety_Fieseler_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Food%20Safety_Fieseler_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_29-1,2020-01-01,2020-10-16,Food Safety
2020-The Selection and Optimization of Phage Hosts_Gill_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-The%20Selection%20and%20Optimization%20of%20Phage%20Hosts_Gill_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_24-1,2020-01-01,2020-10-16,The Selection and Optimization of Phage Hosts
2017-Genetics and Genomics of Bacteriophages_Casey_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2017-Genetics%20and%20Genomics%20of%20Bacteriophages_Casey_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_5-1,2017-01-01,2020-10-16,Genetics and Genomics of Bacteriophages
2017-Bacteriophage Discovery and Genomics_Hatfull_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2017-Bacteriophage%20Discovery%20and%20Genomics_Hatfull_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_6-1,2017-01-01,2020-10-16,Bacteriophage Discovery and Genomics
2020-Adsorption - Phage Acquisition of Bacteria_Dennehy_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Adsorption%20-%20Phage%20Acquisition%20of%20Bacteria_Dennehy_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_2-1,2020-01-01,2020-10-16,Adsorption: Phage Acquisition of Bacteria
2017-Bacteria-Phage Antagonistic Coevolution and the Implications for Phage Therapy_Brockhurst_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2017-Bacteria-Phage%20Antagonistic%20Coevolution%20and%20the%20Implications%20for%20Phage%20Therapy_Brockhurst_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_7-1,2017-01-01,2020-10-16,Bacteria-Phage Antagonistic Coevolution and the Implications for Phage Therapy
2020-Bacteriophage as Biocontrol Agents_Harper_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Bacteriophage%20as%20Biocontrol%20Agents_Harper_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_10-1,2020-01-01,2020-10-16,Bacteriophage as Biocontrol Agents
2017-Enzybiotics - Endolysins and Bacteriocins_Heselpoth_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2017-Enzybiotics%20-%20Endolysins%20and%20Bacteriocins_Heselpoth_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_34-1,2017-01-01,2020-10-16,Enzybiotics: Endolysins and Bacteriocins
2017-Bacteriophage-Mediated Horizontal Gene Transfer - Transduction_Schneider_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2017-Bacteriophage-Mediated%20Horizontal%20Gene%20Transfer%20-%20Transduction_Schneider_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_4-1,2017-01-01,2020-10-16,Bacteriophage-Mediated Horizontal Gene Transfer: Transduction
2020-Bacteriophage Ecology_Dennehy_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Bacteriophage%20Ecology_Dennehy_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_8-1,2020-01-01,2020-10-16,Bacteriophage Ecology
2020-Regulatory Considerations for Bacteriophage Therapy Products - USA_Plaut_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Regulatory%20Considerations%20for%20Bacteriophage%20Therapy%20Products%20-%20USA_Plaut_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_52-1,2020-01-01,2020-10-16,Regulatory Considerations for Bacteriophage Therapy Products: USA
2020-Selection of Disease Targets for Phage Therapy_Harper_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Selection%20of%20Disease%20Targets%20for%20Phage%20Therapy_Harper_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_42-1,2020-01-01,2020-10-16,Selection of Disease Targets for Phage Therapy
2020-Phage Display Technology and the Development of Phage-Based Vaccines_Fralick_Springer International Publishing,,"Bacteriophages: Biology, Technology, Therapy",http://jinlong.local:8668/zotero_papers/2020-Phage%20Display%20Technology%20and%20the%20Development%20of%20Phage-Based%20Vaccines_Fralick_Springer%20International%20Publishing.pdf,https://doi.org/10.1007/978-3-319-40598-8_35-1,2020-01-01,2020-10-16,Phage Display Technology and the Development of Phage-Based Vaccines
"2020-RVDB-prot, a reference viral protein database and its HMM profiles_Bigot_F1000Research",,F1000Research,http://jinlong.local:8668/zotero_papers/2020-RVDB-prot%2C%20a%20reference%20viral%20protein%20database%20and%20its%20HMM%20profiles_Bigot_F1000Research.pdf,https://f1000research.com/articles/8-530/v2,2020-09-07,2020-10-16,"RVDB-prot, a reference viral protein database and its HMM profiles"
"2018-Metagenomic Analysis of Bacteria, Fungi, Bacteriophages, and Helminths in the Gut of Giant Pandas_Yang_Frontiers in Microbiology",4.2,Frontiers in Microbiology,http://jinlong.local:8668/zotero_papers/2018-Metagenomic%20Analysis%20of%20Bacteria%2C%20Fungi%2C%20Bacteriophages%2C%20and%20Helminths%20in%20the%20Gut%20of%20Giant%20Pandas_Yang_Frontiers%20in%20Microbiology.pdf,https://www.frontiersin.org/article/10.3389/fmicb.2018.01717/full,2018-07-31,2020-10-17,"Metagenomic Analysis of Bacteria, Fungi, Bacteriophages, and Helminths in the Gut of Giant Pandas"
2018-MetaPOAP - presence or absence of metabolic pathways in metagenome-assembled genomes_Ward_Bioinformatics,5.6,Bioinformatics,http://jinlong.local:8668/zotero_papers/2018-MetaPOAP%20-%20presence%20or%20absence%20of%20metabolic%20pathways%20in%20metagenome-assembled%20genomes_Ward_Bioinformatics.pdf,https://academic.oup.com/bioinformatics/advance-article/doi/10.1093/bioinformatics/bty510/5043007,2018-06-22,2020-10-17,MetaPOAP: presence or absence of metabolic pathways in metagenome-assembled genomes
2020-Bacteriophage uptake by Eukaryotic cell layers represents a major sink for phages during therapy_Bichet_BioRxiv,,BioRxiv,http://jinlong.local:8668/zotero_papers/2020-Bacteriophage%20uptake%20by%20Eukaryotic%20cell%20layers%20represents%20a%20major%20sink%20for%20phages%20during%20therapy_Bichet_BioRxiv.pdf,http://biorxiv.org/lookup/doi/10.1101/2020.09.07.286716,2020-09-08,2020-10-18,Bacteriophage uptake by Eukaryotic cell layers represents a major sink for phages during therapy
2020-Cenote-Taker 2 Democratizes Virus Discovery and Sequence Annotation_Tisza_BioRxiv,,BioRxiv,http://jinlong.local:8668/zotero_papers/2020-Cenote-Taker%202%20Democratizes%20Virus%20Discovery%20and%20Sequence%20Annotation_Tisza_BioRxiv.pdf,http://biorxiv.org/lookup/doi/10.1101/2020.09.15.298943,2020-09-16,2020-10-18,Cenote-Taker 2 Democratizes Virus Discovery and Sequence Annotation
"2020-Prokaryotic and Viral Community Composition of Freshwater Springs in Florida, USA_Malki_mBio",6.8,mBio,http://jinlong.local:8668/zotero_papers/2020-Prokaryotic%20and%20Viral%20Community%20Composition%20of%20Freshwater%20Springs%20in%20Florida%2C%20USA_Malki_mBio.pdf,https://mbio.asm.org/content/11/2/e00436-20,2020-04-28,2020-10-18,"Prokaryotic and Viral Community Composition of Freshwater Springs in Florida, USA"
2020-Variable selection in microbiome compositional data analysis_Susin_NAR Genomics and Bioinformatics,,NAR Genomics and Bioinformatics,http://jinlong.local:8668/zotero_papers/2020-Variable%20selection%20in%20microbiome%20compositional%20data%20analysis_Susin_NAR%20Genomics%20and%20Bioinformatics.pdf,https://academic.oup.com/nargab/article/2/2/lqaa029/5836692,2020-06-01,2020-10-19,Variable selection in microbiome compositional data analysis
2016-Regression analysis for microbiome compositional data_Shi_Annals of Applied Statistics,1.7,Annals of Applied Statistics,http://jinlong.local:8668/zotero_papers/2016-Regression%20analysis%20for%20microbiome%20compositional%20data_Shi_Annals%20of%20Applied%20Statistics.pdf,https://projecteuclid.org/euclid.aoas/1469199903,2016-06-01,2020-10-19,Regression analysis for microbiome compositional data
